group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,16,00010024,22.6572261557684,23.0737192836318,28.6547271970013,25.6143273635985,0.0647619047619048,0.0607456140350879,0.0656488549618321,0.0668478260869566,210,228,262,230
2,17,00010026,28.2382340691379,26.1974177426072,24.6147438567264,20.9496043315285,0.0746696035242291,0.0714772727272728,0.0600609756097562,0.0587616822429908,227,220,246,214
2,18,00010027,31.1120366513953,23.1570179092045,24.323198667222,21.4077467721783,0.0872663551401869,0.0606986899563321,0.0610878661087867,0.057882882882883,214,229,239,222
2,19,00010028,27.030403998334,28.9046230737193,25.4477301124531,18.6172428154935,0.066769547325103,0.0683070866141733,0.0587500000000001,0.0501121076233185,243,254,260,223
2,20,00010029,29.9042065805914,21.740941274469,26.2390670553936,22.115785089546,0.0709486166007906,0.0569868995633189,0.064549180327869,0.0574675324675326,253,229,244,231
2,21,00010030,25.9475218658892,25.0728862973761,26.2807163681799,22.6988754685548,0.0606031128404671,0.0616803278688526,0.0602099236641222,0.0582264957264959,257,244,262,234
2,22,00010031,26.4473136193253,25.2394835485214,24.4064972927947,23.9067055393586,0.0587962962962964,0.0548913043478262,0.050343642611684,0.0501748251748253,270,276,291,286
2,23,00010032,26.655560183257,24.9479383590171,25.8225739275302,22.5739275301958,0.0608365019011408,0.0584960937500001,0.0529010238907851,0.0557613168724281,263,256,293,243
2,24,00010033,26.7388588088297,25.1978342357351,24.4064972927947,23.6568096626406,0.0671548117154813,0.0625000000000001,0.0546641791044777,0.056573705179283,239,242,268,251
2,25,00010034,25.7392753019575,24.1149521032903,26.655560183257,23.4902124114952,0.0462574850299403,0.0429525222551931,0.0457142857142859,0.0459283387622151,334,337,350,307
2,26,00010035,27.155351936693,24.6147438567264,23.9900041649313,24.2399000416493,0.0673553719008265,0.0631410256410258,0.0537313432835822,0.0544943820224721,242,234,268,267
2,27,00010036,26.1141191170346,25.5310287380258,26.2807163681799,22.0741357767597,0.0553886925795055,0.0557272727272729,0.0515522875816995,0.0471530249110322,283,275,306,281
2,28,00010037,24.1149521032903,27.1137026239067,25.8225739275302,22.9487713452728,0.0574404761904763,0.0640748031496065,0.0605468750000002,0.0542322834645671,252,254,256,254
2,29,00010038,25.3227821740941,28.7380258225739,21.2827988338192,24.6563931695127,0.0700460829493088,0.0706967213114756,0.0536764705882354,0.0614107883817428,217,244,238,241
2,30,00010039,24.6563931695127,23.7401082882132,26.530612244898,25.0728862973761,0.0468354430379748,0.0496515679442511,0.0484042553191491,0.0503344481605353,316,287,329,299
