group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,31,00010040,19.9916701374427,32.5281132861308,19.4918783840067,27.9883381924198,0.0571428571428573,0.075096153846154,0.0524663677130046,0.0633962264150944,210,260,223,265
2,32,00010041,20.7830070803832,29.6959600166597,19.9916701374427,29.5293627655144,0.0515495867768596,0.0675189393939395,0.0493827160493829,0.0581147540983607,242,264,243,305
2,33,00010042,20.2832153269471,29.3211162015827,22.5739275301958,27.8217409412745,0.0442727272727274,0.0522255192878339,0.047879858657244,0.0521875000000001,275,337,283,320
2,34,00010044,21.6992919616826,27.3635985006247,21.865889212828,29.0712203248646,0.045701754385965,0.0572299651567945,0.0477272727272729,0.0553968253968254,285,287,275,315
2,35,00010045,21.9075385256143,28.3215326947105,19.8667221990837,29.9042065805914,0.0517716535433073,0.0578231292517008,0.0484756097560977,0.0645683453237411,254,294,246,278
2,36,00010046,21.1162015826739,28.9046230737193,20.4498125780925,29.5293627655144,0.0431122448979594,0.0521021021021022,0.0424740484429067,0.0522861356932155,294,333,289,339
2,37,00010047,17.9508538109121,32.7780091628488,19.2003331945023,30.0708038317368,0.0494266055045873,0.0783864541832671,0.0536046511627907,0.0637809187279153,218,251,215,283
2,38,00010048,19.5751770095793,28.9462723865056,21.5743440233236,29.9042065805914,0.0409407665505228,0.0546383647798744,0.0430232558139536,0.0517291066282422,287,318,301,347
2,39,00010049,23.0320699708455,24.073302790504,19.533527696793,33.3610995418576,0.0504562043795622,0.0480066445182725,0.0437500000000001,0.0690517241379312,274,301,268,290
2,40,00010050,22.1574344023324,29.23781757601,20.2415660141608,28.3631820074969,0.0434640522875818,0.051923076923077,0.0432384341637012,0.0517477203647417,306,338,281,329
2,41,00010051,21.2827988338192,30.2374010828821,19.6168263223657,28.8629737609329,0.0476679104477613,0.0607023411371238,0.0471000000000001,0.0544811320754718,268,299,250,318
2,42,00010052,18.0341524364848,31.0703873386089,21.740941274469,29.1545189504373,0.0454831932773111,0.0592063492063493,0.0488764044943822,0.057377049180328,238,315,267,305
2,43,00010053,20.8663057059559,30.5289462723865,22.9487713452728,25.6559766763848,0.0517561983471076,0.0688909774436091,0.0523764258555134,0.053287197231834,242,266,263,289
2,44,00010056,20.6997084548105,29.1961682632237,23.4485630987089,26.655560183257,0.0453467153284673,0.0580298013245034,0.0497349823321556,0.0535117056856189,274,302,283,299
2,45,00010059,20.9079550187422,27.4468971261974,21.1162015826739,30.5289462723865,0.0461397058823531,0.0590501792114697,0.0489382239382241,0.0560397553516821,272,279,259,327
