group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
3,4,07,18.6527777777778,28.1944444444444,13.5694444444444,26.3055555555556,13.2777777777778,0.0847853535353535,0.151946107784431,0.0897977941176471,0.12866847826087,0.0775974025974026,198,167,136,184,154
3,5,09,18.4027777777778,31.125,14.25,24.4027777777778,11.8194444444444,0.0880984042553191,0.139365671641791,0.0860738255033557,0.117446524064171,0.0759821428571429,188,201,149,187,140
3,6,11,22.2083333333333,26.6388888888889,11.6666666666667,25.8611111111111,13.5694444444444,0.119685628742515,0.158774834437086,0.0760869565217391,0.142791411042945,0.0946705426356589,167,151,138,163,129
3,7,12,17.3888888888889,28.625,12.8472222222222,27.5833333333333,13.5416666666667,0.0745238095238095,0.122678571428571,0.0765728476821192,0.126015228426396,0.0677083333333333,210,210,151,197,180
3,8,13,15.1111111111111,30.1805555555556,12.5,28.5694444444444,13.6388888888889,0.0693877551020408,0.131856796116505,0.0669642857142857,0.126662561576355,0.0705459770114943,196,206,168,203,174
3,9,14,17.9583333333333,30.4166666666667,9.25,28.0833333333333,14.2777777777778,0.0773325358851675,0.14484126984127,0.0621268656716418,0.130283505154639,0.0845394736842105,209,189,134,194,152
3,10,15,23.0972222222222,27.1944444444444,10.6944444444444,23.5416666666667,15.4722222222222,0.144357638888889,0.158928571428571,0.09625,0.144132653061224,0.123230088495575,144,154,100,147,113
3,11,16,14.4583333333333,33.0416666666667,16.5972222222222,23.9861111111111,11.9027777777778,0.0647388059701493,0.136410550458716,0.088387573964497,0.112434895833333,0.0682324840764331,201,218,169,192,157
3,12,18,20.4027777777778,28.6944444444444,11.5555555555556,25.6527777777778,13.6944444444444,0.0922738693467337,0.14590395480226,0.0732394366197183,0.127555248618785,0.0832770270270271,199,177,142,181,148
3,13,19,22.2083333333333,28.2083333333333,8.98611111111111,25.5,15.0833333333333,0.185069444444444,0.253875,0.103685897435897,0.19125,0.145967741935484,108,100,78,120,93
3,14,20,14.9444444444444,33.1666666666667,15.9027777777778,25.3055555555556,10.6805555555556,0.068974358974359,0.145609756097561,0.0841911764705882,0.116198979591837,0.0756889763779528,195,205,170,196,127
3,15,01,17.3194444444444,29.4027777777778,12.7083333333333,28.9722222222222,11.5972222222222,0.0816099476439791,0.134327411167513,0.0866477272727273,0.148153409090909,0.0664808917197452,191,197,132,176,157
3,16,02,14.3333333333333,31.6527777777778,18.0416666666667,25.8194444444444,10.1527777777778,0.077710843373494,0.171611445783133,0.114348591549296,0.140833333333333,0.0742886178861789,166,166,142,165,123
3,17,03,19.5138888888889,28.4722222222222,12.8333333333333,26.4722222222222,12.7083333333333,0.0905283505154639,0.13007614213198,0.0909448818897638,0.133100558659218,0.0788793103448276,194,197,127,179,145
3,18,04,22.7916666666667,29.8194444444444,11.3472222222222,23.8055555555556,12.1805555555556,0.117214285714286,0.17093949044586,0.0911830357142857,0.140953947368421,0.0877,175,157,112,152,125
3,19,05,17.1666666666667,30.2083333333333,15.5416666666667,24.875,12.1527777777778,0.0872881355932203,0.158066860465116,0.095804794520548,0.125772471910112,0.076486013986014,177,172,146,178,143
3,20,06,16.5555555555556,30.0416666666667,12.7777777777778,27.625,12.9861111111111,0.0696261682242991,0.139368556701031,0.0688622754491018,0.120691747572816,0.073046875,214,194,167,206,160
3,21,07,22.5972222222222,27.0833333333333,15.0277777777778,24.125,11.1527777777778,0.166700819672131,0.238970588235294,0.127594339622641,0.175100806451613,0.111527777777778,122,102,106,124,90
3,22,08,22.25,27.1527777777778,15.5,23.5138888888889,11.5833333333333,0.114428571428571,0.158685064935065,0.0955479452054795,0.12375730994152,0.0834,175,154,146,171,125
3,23,09,17.1944444444444,30,12.0277777777778,26.7361111111111,14.0416666666667,0.101143790849673,0.174193548387097,0.085236220472441,0.139089595375723,0.0957386363636364,153,155,127,173,132
3,24,10,16.5833333333333,33.3472222222222,13.1805555555556,24.0833333333333,12.7638888888889,0.0666294642857143,0.132213656387665,0.0736801242236025,0.104206730769231,0.0709104938271605,224,227,161,208,162
3,25,11,20.0416666666667,29.4583333333333,8.54166666666667,27.8194444444444,14.1111111111111,0.08671875,0.137370466321244,0.0573694029850746,0.132473544973545,0.0779141104294478,208,193,134,189,163
3,26,12,17.5694444444444,27.8472222222222,12.1527777777778,27.4027777777778,15.0138888888889,0.0806760204081633,0.119345238095238,0.0786870503597122,0.121490147783251,0.0809131736526946,196,210,139,203,167
3,27,13,13.4861111111111,31.7777777777778,13.2361111111111,28.1944444444444,13.2916666666667,0.0697557471264368,0.130593607305936,0.0753955696202532,0.117476851851852,0.0691473988439306,174,219,158,216,173
3,28,14,21.8888888888889,28.3194444444444,11.8888888888889,24.4305555555556,13.4444444444444,0.156349206349206,0.240448113207547,0.112631578947368,0.186334745762712,0.126041666666667,126,106,95,118,96
3,29,15,18.3611111111111,29.0277777777778,11.875,27.25,13.4444444444444,0.0874338624338624,0.141216216216216,0.0737068965517241,0.123863636363636,0.0790849673202614,189,185,145,198,153
3,30,16,15.5,31.7777777777778,13.7222222222222,26.4305555555556,12.5694444444444,0.0762295081967213,0.143,0.0828859060402685,0.123893229166667,0.0796654929577465,183,200,149,192,142
3,31,17,18.5416666666667,31.8472222222222,10.8472222222222,26.0833333333333,12.6666666666667,0.0847081218274112,0.157486263736264,0.0813541666666667,0.129696132596685,0.0876923076923077,197,182,120,181,130
3,32,18,16.3333333333333,30.7083333333333,12.625,27.1527777777778,13.1666666666667,0.0735,0.134162621359223,0.0742647058823529,0.125966494845361,0.0754777070063694,200,206,153,194,157
