group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8
2,28,00010037,12.9112869637651,13.4943773427738,11.911703456893,14.2440649729279,11.7451062057476,9.16284881299459,14.2024156601416,12.28654727197,0.0455882352941176,0.0479289940828402,0.0483108108108108,0.046978021978022,0.0526119402985075,0.0413533834586466,0.0536163522012578,0.0501700680272109,170,169,148,182,134,133,159,147
2,29,00010038,10.7038733860891,7.49687630154102,16.2848812994586,18.3673469387755,10.5372761349438,10.5372761349438,14.9104539775094,11.0787172011662,0.0458928571428571,0.0401785714285714,0.0588855421686747,0.0498868778280543,0.0475563909774436,0.0501984126984127,0.0559375,0.0443333333333333,140,112,166,221,133,126,160,150
2,30,00010039,12.536443148688,12.5780924614744,14.493960849646,12.161599333611,12.161599333611,10.5789254477301,10.9121199500208,14.5772594752187,0.0402406417112299,0.0403743315508021,0.0435,0.0496598639455782,0.039247311827957,0.0367052023121387,0.0387573964497041,0.0431034482758621,187,187,200,147,186,173,169,203
2,31,00010040,9.41274468971262,11.7867555185339,16.9096209912536,11.4119117034569,9.78758850478967,12.8279883381924,11.7451062057476,16.0766347355269,0.0415441176470588,0.0459415584415584,0.0583333333333333,0.0441935483870968,0.0441729323308271,0.0487341772151899,0.0482876712328767,0.0557803468208092,136,154,174,155,133,158,146,173
2,32,00010041,13.4943773427738,13.6609745939192,13.2028321532695,12.4531445231154,10.4956268221574,12.6613910870471,10.7038733860891,13.3277800916285,0.0447513812154696,0.0433862433862434,0.0539115646258503,0.0437134502923977,0.0409090909090909,0.0395833333333333,0.0443103448275862,0.0421052631578947,181,189,147,171,154,192,145,190
2,33,00010042,12.036651395252,13.1195335276968,18.1591003748438,13.8692211578509,10.3290295710121,7.45522698875469,13.9108704706372,11.1203665139525,0.037051282051282,0.0386029411764706,0.0429133858267716,0.0394549763033175,0.0380368098159509,0.0399553571428571,0.0428205128205128,0.0385838150289017,195,204,254,211,163,112,195,173
2,34,00010044,11.1203665139525,14.7022074135777,16.1599333610995,15.5768429820908,9.57934194085798,8.16326530612245,10.3290295710121,14.369012911287,0.0364754098360656,0.0430487804878049,0.0455399061032864,0.0425,0.0375816993464052,0.0360294117647059,0.0405228758169935,0.0408767772511848,183,205,213,220,153,136,153,211
2,35,00010045,13.1611828404831,11.3702623906706,13.3277800916285,13.6609745939192,13.8692211578509,9.20449812578092,11.4952103290296,13.8692211578509,0.0429347826086956,0.04265625,0.0481927710843373,0.0394230769230769,0.0513888888888889,0.043503937007874,0.0428571428571429,0.048121387283237,184,160,166,208,162,127,161,173
2,36,00010046,14.9521032902957,14.4106622240733,14.4106622240733,11.4535610162432,12.7446897126197,9.20449812578092,10.7455226988755,12.0783007080383,0.0419392523364486,0.0424019607843137,0.0402325581395349,0.0421779141104294,0.0394329896907216,0.040036231884058,0.0381656804733728,0.0396174863387978,214,204,215,163,194,138,169,183
2,37,00010047,8.87130362349021,10.8704706372345,15.8267388588088,10.5789254477301,8.5381091211995,14.5356101624323,12.4531445231154,18.3256976259892,0.0377659574468085,0.0418269230769231,0.053072625698324,0.0407051282051282,0.0427083333333333,0.0504335260115607,0.0501677852348993,0.0523809523809523,141,156,179,156,120,173,149,210
2,38,00010048,13.1195335276968,14.7022074135777,14.4523115368596,11.5785089546022,12.1199500208247,9.07955018742191,11.4952103290296,13.4527280299875,0.039375,0.0443467336683417,0.0468918918918919,0.0388268156424581,0.0404166666666666,0.0356209150326797,0.041566265060241,0.0384523809523809,200,199,185,179,180,153,166,210
2,39,00010049,8.5381091211995,10.0374843815077,12.8279883381924,16.3265306122449,14.9104539775094,9.03790087463557,13.4943773427738,14.8271553519367,0.0363475177304965,0.0393790849673203,0.0403141361256544,0.0556818181818181,0.042018779342723,0.0371575342465753,0.0413265306122449,0.0419811320754717,141,153,191,176,213,146,196,212
2,40,00010050,14.4523115368596,13.1195335276968,15.4518950437318,11.9533527696793,11.8700541441066,9.41274468971262,12.2032486463973,11.5368596418159,0.0377173913043478,0.0414473684210526,0.044377990430622,0.0407670454545455,0.0450949367088608,0.0397887323943662,0.0393817204301075,0.0356958762886598,230,190,209,176,158,142,186,194
2,41,00010051,7.74677217825906,14.8271553519367,15.4518950437318,16.2015826738859,11.5785089546022,9.07955018742191,9.82923781757601,15.2436484798001,0.0352272727272727,0.0445,0.0445913461538461,0.048625,0.040406976744186,0.0373287671232877,0.0378205128205128,0.0423611111111111,132,200,208,200,172,146,156,216
2,42,00010052,14.493960849646,12.8696376509788,14.1191170345689,10.2873802582257,11.9533527696793,9.78758850478967,13.2444814660558,13.2028321532695,0.0430693069306931,0.0431564245810056,0.0432397959183673,0.0428819444444445,0.0442901234567901,0.0410839160839161,0.0420634920634921,0.042379679144385,202,179,196,144,162,143,189,187
2,43,00010053,12.411495210329,14.0358184089963,14.993752603082,14.2857142857143,10.3706788837984,8.24656393169513,11.8700541441066,13.7026239067055,0.0394179894179894,0.042550505050505,0.0508474576271186,0.0487215909090909,0.0406862745098039,0.0358695652173913,0.04453125,0.0483823529411765,189,198,177,176,153,138,160,170
2,44,00010056,13.1611828404831,13.4943773427738,16.4098292378176,12.9945855893378,10.079133694294,9.74593919200333,12.4947938359017,11.6201582673886,0.0398989898989899,0.0419689119170984,0.0471291866028708,0.0404145077720207,0.0380503144654088,0.0361111111111111,0.0431034482758621,0.0381147540983606,198,193,209,193,159,162,174,183
